label	list_id	aspect	n_truth	n_trans	wang_bma	ref	method	evset	category	namespace	recall	track	clade	median_pident
astyanax.rbh.all	SYN_GO0044281	BP	50	50	0.803271276080959	astyanax	rbh	all	conserved	biological_process	0.4339622641509434	fish	fish	76.5
astyanax.rbh.all	SYN_GO0044419	BP	50	50	0.8560405741675958	astyanax	rbh	all	other	biological_process	0.5934065934065934	fish	fish	76.5
astyanax.rbh.all	SYN_GO0046530	BP	50	50	0.8436889548188712	astyanax	rbh	all	specific	biological_process	0.2979797979797979	fish	fish	76.5
astyanax.rbh.all	SYN_GO0048483	BP	13	50	0.512422310534765	astyanax	rbh	all	specific	biological_process	0.2307692307692307	fish	fish	76.5
astyanax.rbh.all	SYN_GO0048609	BP	50	50	0.8200539910586454	astyanax	rbh	all	specific	biological_process	0.5287356321839081	fish	fish	76.5
astyanax.rbh.all	SYN_GO0048705	BP	50	50	0.7359575574296704	astyanax	rbh	all	specific	biological_process	0.1684587813620071	fish	fish	76.5
astyanax.rbh.all	SYN_GO0048871	BP	50	27	0.563566195329012	astyanax	rbh	all	specific	biological_process	0.0519480519480519	fish	fish	76.5
astyanax.rbh.all	SYN_GO0048872	BP	45	10	0.5451583691324833	astyanax	rbh	all	specific	biological_process	0.0888888888888888	fish	fish	76.5
astyanax.rbh.all	SYN_GO0048881	BP	50	18	0.6530300224183145	astyanax	rbh	all	specific	biological_process	0.054054054054054	fish	fish	76.5
astyanax.rbh.all	SYN_GO0048882	BP	50	21	0.6591360778772053	astyanax	rbh	all	specific	biological_process	0.0769230769230769	fish	fish	76.5
astyanax.rbh.all	SYN_GO0051216	BP	50	50	0.7385259935157419	astyanax	rbh	all	specific	biological_process	0.1309523809523809	fish	fish	76.5
astyanax.rbh.all	SYN_GO0051640	BP	50	50	0.7954477774037769	astyanax	rbh	all	other	biological_process	0.2058823529411764	fish	fish	76.5
astyanax.rbh.all	SYN_GO0055001	BP	50	50	0.8400179517787097	astyanax	rbh	all	specific	biological_process	0.3846153846153846	fish	fish	76.5
astyanax.rbh.all	SYN_GO0060089	BP	39	50	0.7132522901101127	astyanax	rbh	all	other	molecular_function	0.4871794871794871	fish	fish	76.5
astyanax.rbh.all	SYN_GO0060271	BP	50	50	0.8333671877663327	astyanax	rbh	all	other	biological_process	0.3759398496240601	fish	fish	76.5
astyanax.rbh.all	SYN_GO0060284	BP	50	50	0.6366067811391334	astyanax	rbh	all	other	biological_process	0.1839080459770115	fish	fish	76.5
astyanax.rbh.all	SYN_GO0070121	BP	50	20	0.7046603251774036	astyanax	rbh	all	specific	biological_process	0.1214285714285714	fish	fish	76.5
astyanax.rbh.all	SYN_GO0070887	BP	50	25	0.7100669270688149	astyanax	rbh	all	other	biological_process	0.1578947368421052	fish	fish	76.5
astyanax.rbh.all	SYN_GO0071944	BP	50	50	0.7264611648395161	astyanax	rbh	all	other	cellular_component	0.2060301507537688	fish	fish	76.5
astyanax.rbh.all	SYN_GO0090287	BP	50	50	0.8622889125967893	astyanax	rbh	all	other	biological_process	0.2731958762886597	fish	fish	76.5
astyanax.rbh.all	SYN_GO0090304	BP	50	50	0.8625720719205457	astyanax	rbh	all	conserved	biological_process	0.361344537815126	fish	fish	76.5
astyanax.rbh.all	SYN_GO0090497	BP	50	50	0.771778445059827	astyanax	rbh	all	other	biological_process	0.2112676056338028	fish	fish	76.5
astyanax.rbh.all	SYN_GO0090596	BP	50	50	0.8062809479270437	astyanax	rbh	all	specific	biological_process	0.2014388489208633	fish	fish	76.5
astyanax.rbh.all	SYN_GO0120025	BP	50	50	0.8354121768727023	astyanax	rbh	all	other	cellular_component	0.3434343434343434	fish	fish	76.5
astyanax.rbh.all	SYN_GO0140096	BP	16	23	0.5245960036754771	astyanax	rbh	all	other	molecular_function	0.125	fish	fish	76.5
astyanax.rbh.all	SYN_GO0140110	BP	50	50	0.8373231311917507	astyanax	rbh	all	other	molecular_function	0.4144736842105263	fish	fish	76.5
astyanax.rbh.all	SYN_GO0141187	BP	50	50	0.8319454918899858	astyanax	rbh	all	conserved	biological_process	0.3398058252427184	fish	fish	76.5
astyanax.rbh.all	SYN_GO1902679	BP	50	50	0.7156858673161784	astyanax	rbh	all	other	biological_process	0.4742268041237113	fish	fish	76.5
carp.rbh.all	SYN_GO0000902	BP	50	50	0.8504781376676531	carp	rbh	all	specific	biological_process	0.2932330827067669	fish	fish	87.5
carp.rbh.all	SYN_GO0000981	BP	50	50	0.7760730151309042	carp	rbh	all	other	molecular_function	0.4536082474226804	fish	fish	87.5
carp.rbh.all	SYN_GO0001568	BP	50	50	0.7385516326867481	carp	rbh	all	specific	biological_process	0.4683544303797468	fish	fish	87.5
carp.rbh.all	SYN_GO0001756	BP	50	50	0.7803684434683572	carp	rbh	all	specific	biological_process	0.1644204851752021	fish	fish	87.5
carp.rbh.all	SYN_GO0001775	BP	50	29	0.5418953975354378	carp	rbh	all	specific	biological_process	0.0792079207920792	fish	fish	87.5
carp.rbh.all	SYN_GO0001947	BP	50	50	0.8637128683211733	carp	rbh	all	specific	biological_process	0.2291666666666666	fish	fish	87.5
carp.rbh.all	SYN_GO0002521	BP	50	30	0.586945688676409	carp	rbh	all	specific	biological_process	0.125	fish	fish	87.5
carp.rbh.all	SYN_GO0003341	BP	50	50	0.8934682092432521	carp	rbh	all	other	biological_process	0.4647887323943662	fish	fish	87.5
carp.rbh.all	SYN_GO0003676	BP	50	50	0.8659115356942801	carp	rbh	all	other	molecular_function	0.4893617021276595	fish	fish	87.5
carp.rbh.all	SYN_GO0003677	BP	50	50	0.8716284451642529	carp	rbh	all	other	molecular_function	0.4285714285714285	fish	fish	87.5
carp.rbh.all	SYN_GO0003700	BP	50	50	0.8299408042414171	carp	rbh	all	other	molecular_function	0.4873949579831932	fish	fish	87.5
carp.rbh.all	SYN_GO0003824	BP	50	50	0.7078402996373828	carp	rbh	all	other	molecular_function	0.4561403508771929	fish	fish	87.5
carp.rbh.all	SYN_GO0004888	BP	36	50	0.7172441006966114	carp	rbh	all	other	molecular_function	0.4444444444444444	fish	fish	87.5
carp.rbh.all	SYN_GO0004930	BP	27	50	0.6536722519735605	carp	rbh	all	other	molecular_function	0.2592592592592592	fish	fish	87.5
carp.rbh.all	SYN_GO0005215	BP	29	50	0.7666795210969001	carp	rbh	all	other	molecular_function	0.6551724137931034	fish	fish	87.5
carp.rbh.all	SYN_GO0005216	BP	19	50	0.6923764348154506	carp	rbh	all	other	molecular_function	0.5789473684210527	fish	fish	87.5
carp.rbh.all	SYN_GO0005634	BP	50	50	0.818349104053997	carp	rbh	all	other	cellular_component	0.4776119402985074	fish	fish	87.5
carp.rbh.all	SYN_GO0005737	BP	50	47	0.6420910784080662	carp	rbh	all	other	cellular_component	0.1258278145695364	fish	fish	87.5
carp.rbh.all	SYN_GO0005856	BP	50	50	0.8396449072684942	carp	rbh	all	other	cellular_component	0.3604651162790697	fish	fish	87.5
carp.rbh.all	SYN_GO0005886	BP	50	50	0.7520970275669754	carp	rbh	all	other	cellular_component	0.1875	fish	fish	87.5
carp.rbh.all	SYN_GO0005929	BP	50	50	0.7855487633724221	carp	rbh	all	other	cellular_component	0.3020833333333333	fish	fish	87.5
carp.rbh.all	SYN_GO0006139	BP	50	50	0.8781710287031848	carp	rbh	all	conserved	biological_process	0.425	fish	fish	87.5
carp.rbh.all	SYN_GO0006355	BP	50	50	0.8736374768915531	carp	rbh	all	other	biological_process	0.3933649289099526	fish	fish	87.5
carp.rbh.all	SYN_GO0006396	BP	50	50	0.8674135826603145	carp	rbh	all	conserved	biological_process	0.4328358208955223	fish	fish	87.5
carp.rbh.all	SYN_GO0006629	BP	45	50	0.7557669018579675	carp	rbh	all	conserved	biological_process	0.5111111111111111	fish	fish	87.5
carp.rbh.all	SYN_GO0006811	BP	40	50	0.7676321761494866	carp	rbh	all	other	biological_process	0.675	fish	fish	87.5
carp.rbh.all	SYN_GO0007049	BP	50	50	0.8544311959865319	carp	rbh	all	conserved	biological_process	0.3533834586466165	fish	fish	87.5
carp.rbh.all	SYN_GO0007369	BP	50	50	0.7114435690912466	carp	rbh	all	specific	biological_process	0.2678571428571428	fish	fish	87.5
carp.rbh.all	SYN_GO0007600	BP	50	39	0.7723960698727176	carp	rbh	all	specific	biological_process	0.28	fish	fish	87.5
carp.rbh.all	SYN_GO0007626	BP	50	50	0.6504580304242303	carp	rbh	all	specific	biological_process	0.2539682539682539	fish	fish	87.5
carp.rbh.all	SYN_GO0008283	BP	50	50	0.7251138843325887	carp	rbh	all	other	biological_process	0.2677595628415301	fish	fish	87.5
carp.rbh.all	SYN_GO0008324	BP	21	50	0.6830475026379	carp	rbh	all	other	molecular_function	0.6666666666666666	fish	fish	87.5
carp.rbh.all	SYN_GO0009056	BP	50	38	0.7301163177254305	carp	rbh	all	conserved	biological_process	0.2	fish	fish	87.5
carp.rbh.all	SYN_GO0009058	BP	50	50	0.8677061613119937	carp	rbh	all	conserved	biological_process	0.390625	fish	fish	87.5
carp.rbh.all	SYN_GO0009059	BP	50	50	0.8931815330467665	carp	rbh	all	conserved	biological_process	0.3786407766990291	fish	fish	87.5
carp.rbh.all	SYN_GO0009605	BP	50	50	0.6992609543238777	carp	rbh	all	other	biological_process	0.5609756097560976	fish	fish	87.5
carp.rbh.all	SYN_GO0009889	BP	50	50	0.8191428006845572	carp	rbh	all	other	biological_process	0.3893442622950819	fish	fish	87.5
carp.rbh.all	SYN_GO0010467	BP	50	50	0.8571952533398368	carp	rbh	all	conserved	biological_process	0.3232323232323232	fish	fish	87.5
carp.rbh.all	SYN_GO0012505	BP	50	13	0.3037767895950503	carp	rbh	all	other	cellular_component	0.0377358490566037	fish	fish	87.5
carp.rbh.all	SYN_GO0015075	BP	27	50	0.693413071852363	carp	rbh	all	other	molecular_function	0.5555555555555556	fish	fish	87.5
carp.rbh.all	SYN_GO0015267	BP	19	50	0.676222744320787	carp	rbh	all	other	molecular_function	0.5263157894736842	fish	fish	87.5
carp.rbh.all	SYN_GO0016020	BP	50	46	0.7392015200536136	carp	rbh	all	other	cellular_component	0.1538461538461538	fish	fish	87.5
carp.rbh.all	SYN_GO0016070	BP	50	50	0.9064734081727844	carp	rbh	all	conserved	biological_process	0.4188034188034188	fish	fish	87.5
carp.rbh.all	SYN_GO0016477	BP	50	50	0.7505438987932177	carp	rbh	all	other	biological_process	0.2574031890660592	fish	fish	87.5
carp.rbh.all	SYN_GO0016740	BP	28	32	0.6954192631705916	carp	rbh	all	other	molecular_function	0.3214285714285714	fish	fish	87.5
carp.rbh.all	SYN_GO0016787	BP	28	50	0.7429524021847235	carp	rbh	all	other	molecular_function	0.3571428571428571	fish	fish	87.5
carp.rbh.all	SYN_GO0019538	BP	50	47	0.7578093712902898	carp	rbh	all	conserved	biological_process	0.4230769230769231	fish	fish	87.5
carp.rbh.all	SYN_GO0022402	BP	50	50	0.8406176289473128	carp	rbh	all	conserved	biological_process	0.3092105263157895	fish	fish	87.5
carp.rbh.all	SYN_GO0022803	BP	19	50	0.676222744320787	carp	rbh	all	other	molecular_function	0.5263157894736842	fish	fish	87.5
carp.rbh.all	SYN_GO0022836	BP	18	50	0.7009992941868359	carp	rbh	all	other	molecular_function	0.6666666666666666	fish	fish	87.5
carp.rbh.all	SYN_GO0022857	BP	30	50	0.7487575980341082	carp	rbh	all	other	molecular_function	0.6333333333333333	fish	fish	87.5
carp.rbh.all	SYN_GO0023051	BP	50	50	0.8655517337683252	carp	rbh	all	other	biological_process	0.2506963788300835	fish	fish	87.5
carp.rbh.all	SYN_GO0023056	BP	50	40	0.8856054667303311	carp	rbh	all	other	biological_process	0.13671875	fish	fish	87.5
carp.rbh.all	SYN_GO0030029	BP	50	50	0.8970737472055634	carp	rbh	all	other	biological_process	0.4772727272727273	fish	fish	87.5
carp.rbh.all	SYN_GO0030036	BP	50	50	0.8970737472055634	carp	rbh	all	other	biological_process	0.4712643678160919	fish	fish	87.5
carp.rbh.all	SYN_GO0030218	BP	40	39	0.6818112452804215	carp	rbh	all	specific	biological_process	0.35	fish	fish	87.5
carp.rbh.all	SYN_GO0032774	BP	50	50	0.8606517143319988	carp	rbh	all	conserved	biological_process	0.3786407766990291	fish	fish	87.5
carp.rbh.all	SYN_GO0032991	BP	50	42	0.673092065646004	carp	rbh	all	other	cellular_component	0.1884057971014492	fish	fish	87.5
carp.rbh.all	SYN_GO0033036	BP	50	50	0.7994126809691986	carp	rbh	all	other	biological_process	0.2030075187969924	fish	fish	87.5
carp.rbh.all	SYN_GO0033993	BP	43	33	0.7201938121864435	carp	rbh	all	other	biological_process	0.3488372093023256	fish	fish	87.5
carp.rbh.all	SYN_GO0034654	BP	50	50	0.8496819095744699	carp	rbh	all	conserved	biological_process	0.330188679245283	fish	fish	87.5
carp.rbh.all	SYN_GO0035107	BP	50	50	0.8267269539174497	carp	rbh	all	specific	biological_process	0.3480662983425414	fish	fish	87.5
carp.rbh.all	SYN_GO0035162	BP	50	28	0.6117743862448602	carp	rbh	all	specific	biological_process	0.1325301204819277	fish	fish	87.5
carp.rbh.all	SYN_GO0036094	BP	16	50	0.5152719718497436	carp	rbh	all	other	molecular_function	0.375	fish	fish	87.5
carp.rbh.all	SYN_GO0038023	BP	39	50	0.6780812046598754	carp	rbh	all	other	molecular_function	0.5384615384615384	fish	fish	87.5
carp.rbh.all	SYN_GO0040008	BP	50	34	0.6950302554053204	carp	rbh	all	other	biological_process	0.1379310344827586	fish	fish	87.5
carp.rbh.all	SYN_GO0042221	BP	50	50	0.7052904997017019	carp	rbh	all	other	biological_process	0.4069767441860465	fish	fish	87.5
carp.rbh.all	SYN_GO0042995	BP	50	50	0.8161690778281806	carp	rbh	all	other	cellular_component	0.3131313131313131	fish	fish	87.5
carp.rbh.all	SYN_GO0043067	BP	50	50	0.6277783730204598	carp	rbh	all	other	biological_process	0.2	fish	fish	87.5
carp.rbh.all	SYN_GO0043167	BP	11	37	0.484006110509413	carp	rbh	all	other	molecular_function	0.5454545454545454	fish	fish	87.5
carp.rbh.all	SYN_GO0043170	BP	50	50	0.8655344443448183	carp	rbh	all	conserved	biological_process	0.2941176470588235	fish	fish	87.5
carp.rbh.all	SYN_GO0043227	BP	50	50	0.7455351643378091	carp	rbh	all	other	cellular_component	0.2590361445783132	fish	fish	87.5
carp.rbh.all	SYN_GO0043228	BP	50	50	0.7238977961156761	carp	rbh	all	other	cellular_component	0.4146341463414634	fish	fish	87.5
carp.rbh.all	SYN_GO0043231	BP	50	50	0.7473824638829353	carp	rbh	all	other	cellular_component	0.2558139534883721	fish	fish	87.5
carp.rbh.all	SYN_GO0043232	BP	50	50	0.7238977961156761	carp	rbh	all	other	cellular_component	0.4146341463414634	fish	fish	87.5
carp.rbh.all	SYN_GO0043565	BP	50	50	0.8213103414335754	carp	rbh	all	other	molecular_function	0.3191489361702128	fish	fish	87.5
carp.rbh.all	SYN_GO0044238	BP	50	50	0.8640962331676407	carp	rbh	all	conserved	biological_process	0.3037974683544304	fish	fish	87.5
carp.rbh.all	SYN_GO0044281	BP	50	50	0.8293258049046244	carp	rbh	all	conserved	biological_process	0.4528301886792453	fish	fish	87.5
carp.rbh.all	SYN_GO0044419	BP	50	50	0.8771157679237234	carp	rbh	all	other	biological_process	0.6043956043956044	fish	fish	87.5
carp.rbh.all	SYN_GO0046530	BP	50	50	0.838588101103385	carp	rbh	all	specific	biological_process	0.2979797979797979	fish	fish	87.5
carp.rbh.all	SYN_GO0048483	BP	13	41	0.5447567969004163	carp	rbh	all	specific	biological_process	0.2307692307692307	fish	fish	87.5
carp.rbh.all	SYN_GO0048609	BP	50	50	0.8177768559026453	carp	rbh	all	specific	biological_process	0.4712643678160919	fish	fish	87.5
carp.rbh.all	SYN_GO0048705	BP	50	50	0.7689468916248646	carp	rbh	all	specific	biological_process	0.2508960573476702	fish	fish	87.5
carp.rbh.all	SYN_GO0048871	BP	50	37	0.5943551803255966	carp	rbh	all	specific	biological_process	0.1038961038961039	fish	fish	87.5
carp.rbh.all	SYN_GO0048872	BP	45	29	0.6243961870584718	carp	rbh	all	specific	biological_process	0.1555555555555555	fish	fish	87.5
carp.rbh.all	SYN_GO0048881	BP	50	24	0.6579021066584735	carp	rbh	all	specific	biological_process	0.0702702702702702	fish	fish	87.5
carp.rbh.all	SYN_GO0048882	BP	50	22	0.6400154661664534	carp	rbh	all	specific	biological_process	0.082051282051282	fish	fish	87.5
carp.rbh.all	SYN_GO0051216	BP	50	50	0.7367334750258776	carp	rbh	all	specific	biological_process	0.1865079365079365	fish	fish	87.5
carp.rbh.all	SYN_GO0051640	BP	50	50	0.8006422356005939	carp	rbh	all	other	biological_process	0.2117647058823529	fish	fish	87.5
carp.rbh.all	SYN_GO0055001	BP	50	50	0.8826840829462086	carp	rbh	all	specific	biological_process	0.4903846153846153	fish	fish	87.5
carp.rbh.all	SYN_GO0060089	BP	39	50	0.6780812046598754	carp	rbh	all	other	molecular_function	0.5384615384615384	fish	fish	87.5
carp.rbh.all	SYN_GO0060271	BP	50	50	0.8453564462999075	carp	rbh	all	other	biological_process	0.4135338345864661	fish	fish	87.5
carp.rbh.all	SYN_GO0060284	BP	50	50	0.6545651323858731	carp	rbh	all	other	biological_process	0.1915708812260536	fish	fish	87.5
carp.rbh.all	SYN_GO0070121	BP	50	21	0.707784707820746	carp	rbh	all	specific	biological_process	0.1285714285714285	fish	fish	87.5
carp.rbh.all	SYN_GO0070887	BP	50	33	0.7105811617569284	carp	rbh	all	other	biological_process	0.1894736842105263	fish	fish	87.5
carp.rbh.all	SYN_GO0071944	BP	50	50	0.7440601327180357	carp	rbh	all	other	cellular_component	0.1959798994974874	fish	fish	87.5
carp.rbh.all	SYN_GO0090287	BP	50	50	0.8704842953758731	carp	rbh	all	other	biological_process	0.2783505154639175	fish	fish	87.5
carp.rbh.all	SYN_GO0090304	BP	50	50	0.901607499688244	carp	rbh	all	conserved	biological_process	0.453781512605042	fish	fish	87.5
carp.rbh.all	SYN_GO0090497	BP	50	50	0.7212705130064818	carp	rbh	all	other	biological_process	0.204225352112676	fish	fish	87.5
carp.rbh.all	SYN_GO0090596	BP	50	50	0.7876140130240882	carp	rbh	all	specific	biological_process	0.2326139088729016	fish	fish	87.5
carp.rbh.all	SYN_GO0120025	BP	50	50	0.8161690778281806	carp	rbh	all	other	cellular_component	0.3131313131313131	fish	fish	87.5
carp.rbh.all	SYN_GO0140096	BP	16	22	0.5184207285606701	carp	rbh	all	other	molecular_function	0.125	fish	fish	87.5
carp.rbh.all	SYN_GO0140110	BP	50	50	0.8228518061940753	carp	rbh	all	other	molecular_function	0.4144736842105263	fish	fish	87.5
carp.rbh.all	SYN_GO0141187	BP	50	50	0.8606517143319988	carp	rbh	all	conserved	biological_process	0.3786407766990291	fish	fish	87.5
carp.rbh.all	SYN_GO1902679	BP	50	50	0.7712685549767713	carp	rbh	all	other	biological_process	0.4639175257731959	fish	fish	87.5
celegans.rbh.all	SYN_GO0000902	BP	50	50	0.8099664220347614	celegans	rbh	all	specific	biological_process	0.1578947368421052	fish	fish	40.8
celegans.rbh.all	SYN_GO0001568	BP	50	0	0.0	celegans	rbh	all	specific	biological_process	0.0	fish	fish	40.8
celegans.rbh.all	SYN_GO0001756	BP	50	0	0.0	celegans	rbh	all	specific	biological_process	0.0	fish	fish	40.8
celegans.rbh.all	SYN_GO0001775	BP	50	0	0.0	celegans	rbh	all	specific	biological_process	0.0	fish	fish	40.8
celegans.rbh.all	SYN_GO0001947	BP	50	4	0.2264009247943777	celegans	rbh	all	specific	biological_process	0.0138888888888888	fish	fish	40.8
celegans.rbh.all	SYN_GO0002521	BP	50	0	0.0	celegans	rbh	all	specific	biological_process	0.0	fish	fish	40.8
celegans.rbh.all	SYN_GO0003341	BP	50	24	0.816741561776382	celegans	rbh	all	other	biological_process	0.2535211267605634	fish	fish	40.8
celegans.rbh.all	SYN_GO0003676	BP	50	50	0.8353161937958692	celegans	rbh	all	other	molecular_function	0.2	fish	fish	40.8
celegans.rbh.all	SYN_GO0003677	BP	50	50	0.661960448061923	celegans	rbh	all	other	molecular_function	0.1168831168831168	fish	fish	40.8
celegans.rbh.all	SYN_GO0003824	BP	50	4	0.4298730818475778	celegans	rbh	all	other	molecular_function	0.0	fish	fish	40.8
celegans.rbh.all	SYN_GO0004888	BP	36	9	0.6911317934157961	celegans	rbh	all	other	molecular_function	0.1944444444444444	fish	fish	40.8
celegans.rbh.all	SYN_GO0005215	BP	29	20	0.8148654263258186	celegans	rbh	all	other	molecular_function	0.5172413793103449	fish	fish	40.8
celegans.rbh.all	SYN_GO0005216	BP	19	18	0.8473489490800687	celegans	rbh	all	other	molecular_function	0.631578947368421	fish	fish	40.8
celegans.rbh.all	SYN_GO0005634	BP	50	32	0.752568446920955	celegans	rbh	all	other	cellular_component	0.2388059701492537	fish	fish	40.8
celegans.rbh.all	SYN_GO0005737	BP	50	10	0.4535995072399866	celegans	rbh	all	other	cellular_component	0.0331125827814569	fish	fish	40.8
celegans.rbh.all	SYN_GO0005856	BP	50	31	0.7960642284233216	celegans	rbh	all	other	cellular_component	0.2790697674418604	fish	fish	40.8
celegans.rbh.all	SYN_GO0005886	BP	50	24	0.5967612769338393	celegans	rbh	all	other	cellular_component	0.0572916666666666	fish	fish	40.8
celegans.rbh.all	SYN_GO0005929	BP	50	50	0.7800089805262056	celegans	rbh	all	other	cellular_component	0.2708333333333333	fish	fish	40.8
celegans.rbh.all	SYN_GO0006139	BP	50	50	0.9119522595235	celegans	rbh	all	conserved	biological_process	0.2833333333333333	fish	fish	40.8
celegans.rbh.all	SYN_GO0006355	BP	50	42	0.8335449987677808	celegans	rbh	all	other	biological_process	0.1421800947867298	fish	fish	40.8
celegans.rbh.all	SYN_GO0006396	BP	50	50	0.8460251787380522	celegans	rbh	all	conserved	biological_process	0.4328358208955223	fish	fish	40.8
celegans.rbh.all	SYN_GO0006629	BP	45	13	0.553933803423181	celegans	rbh	all	conserved	biological_process	0.1111111111111111	fish	fish	40.8
celegans.rbh.all	SYN_GO0006811	BP	40	24	0.8579010918879082	celegans	rbh	all	other	biological_process	0.575	fish	fish	40.8
celegans.rbh.all	SYN_GO0007049	BP	50	25	0.6687030911596461	celegans	rbh	all	conserved	biological_process	0.1278195488721804	fish	fish	40.8
celegans.rbh.all	SYN_GO0007369	BP	50	24	0.2357891729281814	celegans	rbh	all	specific	biological_process	0.0178571428571428	fish	fish	40.8
celegans.rbh.all	SYN_GO0007600	BP	50	1	0.2662176059385697	celegans	rbh	all	specific	biological_process	0.0133333333333333	fish	fish	40.8
